"","year_end","fran_id","id","MaxElo","tot_sal","tot_spMP","tot_spWS","tot_spBPM","tot_spPTS","tot_spPER","tot_spVORP","tot_spUSG","avg_sal","avg_spMP","avg_spWS","avg_spBPM","avg_spPTS","avg_spPER","avg_spVORP","avg_spUSG","max_sal","max_spMP","max_spWS","max_spBPM","max_spPTS","max_spPER","max_spVORP","max_spUSG","min_sal","min_spMP","min_spWS","min_spBPM","min_spPTS","min_spPER","min_spVORP","min_spUSG","std_sal","std_spMP","std_spWS","std_spBPM","std_spPTS","std_spPER","std_spVORP","std_spUSG"
"621",2014,"Trailblazers","POR-2014",1632.3877,61539586,56915.2455642805,21422450.0806576,39509981.7679906,256240.256783276,4659888.71371822,Inf,3360967.8427375,4395684.71428571,4065.37468316289,1530175.00576126,2822141.55485647,18302.8754845197,332849.193837015,Inf,240069.131624107,14128000,8692.5900621118,11583600,47093333.3333333,116625.583333333,714889.240506329,Inf,684560.606060606,788872,1090.54136874362,-13995070,-7500000,1889.62831858407,58434.962962963,-22221600,37210.9433962264,3928082.64288511,2254.66082911296,5383818.88993899,13022107.1153234,29245.3281657495,205249.149379743,NA,179524.964757687
"622",2014,"Kings","SAC-2014",1446.5983,41729908,44411.8477051887,28567190.5645401,15538665.1892958,123853.797169935,2962426.59400964,-74654786.6294458,2037249.07164859,5961415.42857143,6344.54967216982,4081027.22350572,2219809.31275655,17693.399595705,423203.799144234,-10664969.5184923,291035.581664085,17888931,27896.9957081545,16250000,19876590,85526.3157894737,977537.213114754,9938295,648149.673913043,884293,354.142170604726,114843.246753247,-2257500,603.612969283276,43136.243902439,-32500000,33623.3079847909,5593026.02576518,9735.88163681262,5535253.93256683,7862234.52574235,30191.5571291429,305290.095569137,16521227.7621983,213037.310339098
"623",2014,"Spurs","SAS-2014",1764.3367,61069078,41134.1295997578,14349157.4119397,9719442.49888431,103323.365613748,3681197.7684094,47112726.4813257,3075872.42814079,5089089.83333333,3427.84413331315,1195763.11766165,809953.541573692,8610.28046781229,306766.480700783,3926060.54011047,256322.702345066,12500000,7867.82061369001,2325581.39534884,13150000,20703.933747412,661375.661375661,15625000,564971.751412429,788872,981.716068642746,245174.025974026,-2.5e+07,2236.77725118483,76253.0612244898,-3944360,41087.0833333333,4011055.14654028,2341.79389273445,716346.786790689,8843029.18612956,6100.84353620713,200375.113097627,5033704.31103809,166707.594611672
"624",2014,"Raptors","TOR-2014",1604.1543,41598080,40649.4950684087,23170737.9025618,-23604820.5171022,147900.267325365,2978327.98761909,Inf,2346962.13307572,5199760,5081.18688355109,2896342.23782022,-2950602.56463777,18487.5334156706,372290.998452387,Inf,293370.266634465,9500000,19409.9378881988,15625000,13571428.5714286,91911.7647058823,726744.186046512,Inf,504032.258064516,2678640,1240.68550254748,526334.328358209,-26786400,3047.37201365188,219033.540372671,-62500000,144012.903225806,2318603.26990195,6049.6227265353,5189634.1529245,11400318.6426214,30234.8122058295,177968.051431737,NA,117882.302121226
"625",2014,"Jazz","UTA-2014",1516.0178,54491476,233759.48482466,Inf,19362670.3584348,3119211.1217928,7842268.97911078,-60542405.2857143,4121128.8928475,4540956.33333333,19479.9570687217,Inf,1613555.8632029,259934.2601494,653522.414925898,-5045200.44047619,343427.407737292,11046000,2e+05,Inf,37500000,3e+06,3750000,36820000,1578947.36842105,1078800,1004.10396716826,-1e+07,-16602570,2022.03856749311,83627.9069767442,-9e+07,75971.8309859155,3210930.96875307,56900.1614746603,NA,12809882.9845107,862997.39889471,1020265.59728325,29341319.9024373,426719.939515037
"626",2014,"Wizards","WAS-2014",1588.2531,45707985,42697.1498224362,Inf,-32804292.9320721,134335.233812976,3596831.27457749,-7098027.4117647,2444771.52411108,4155271.36363636,3881.55907476693,Inf,-2982208.44837019,12212.2939829978,326984.661325226,-645275.219251336,222251.956737371,7727280,13410.65830721,Inf,11754100,54846.1538461538,713000,8638560,434116.853932584,916099,1435.89184952978,546702.325581395,-51500000,3458.19055244195,117448.58974359,-10695000,61652.2907488987,2592125.8325446,3494.50539266045,NA,16679393.2148639,14977.5925274013,185511.411810013,6091137.07450213,137452.831270016
"627",2015,"Hawks","ATL-2015",1701.1826,57307828,40943.0792616716,Inf,8216725.22653092,110576.903694336,3507471.85681517,78702038.1350632,2962896.16048493,3820521.86666667,2729.53861744477,Inf,547781.681768728,7371.79357962242,233831.457121011,5246802.54233755,197526.410698995,1.2e+07,5176.87661777394,Inf,4444444.44444444,20833.3333333333,560747.663551402,33333330,540540.540540541,125104,363.674418604651,348922.142857143,-2083333.125,969.798449612403,15256.5853658537,-12166665,5660.81447963801,3519922.59810407,1495.88027454497,NA,2002383.25161183,5172.71157449746,162964.218229683,11942793.8832753,160259.085260854
"628",2015,"Nets","BKN-2015",1534.8898,87873492,48648.6500312295,29923332.494697,283475614.325676,121936.224834277,5827776.82749852,88823746.8181818,4123685.37167734,5858232.8,3243.2433354153,1994888.8329798,18898374.2883784,8129.08165561848,388518.455166568,5921583.12121212,274912.358111823,23180790,9344.5908230842,6736200,197544650,22346.6798642534,1644027.65957447,32780000,1141910.83743842,62552,649.59795134443,-1756890,-94108700,1892.71966527197,9336.11940298507,-33681000,3381.18918918919,7643438.95965244,2885.80915550226,2395696.54779825,66648717.6169442,6315.43924790558,484467.532703663,15233105.5660358,346074.553092572
"629",2015,"Celtics","BOS-2015",1551.8619,52857037,71678.6446282963,122559318.625208,-8985727.35388075,376269.717622647,4632769.82264258,Inf,3278528.98984285,3775502.64285714,5119.90318773545,8754237.04465772,-641837.668134339,26876.4084016176,330912.130188755,Inf,234180.642131632,10105855,35335.1573426573,101058550,5e+06,288738.714285714,1629976.61290323,Inf,1122872.77777778,816482,555.703096539162,234677.692307692,-13800000,1457.39331210191,65844.8201438849,-101058550,47195.4913294798,2943983.21827179,8949.26049635514,26613859.4478204,4655740.02274801,75518.8157485424,407147.766859581,NA,277385.640266084
"630",2015,"Cavaliers","CLE-2015",1723.4149,82038768,70525.863499922,Inf,2556519.40827913,203539.653716847,5244038.56501347,30532540.3031848,4098160.27904208,5469251.2,4701.72423332813,Inf,170434.627218609,13569.3102477898,349602.571000898,2035502.68687899,273210.685269472,20644400,18602.4201680672,Inf,10782883.3333333,63248.2285714286,836120.319148936,19409190,724380.737327189,434547,378.525261324042,429727.368421053,-11625000,1766.4512195122,62078.1428571429,-22136880,31951.9852941176,5881542.95213601,5410.12367947766,NA,6199036.15598141,16750.7403550031,248339.75417911,10178819.1396151,217399.49910388
"631",2015,"Mavericks","DAL-2015",1653.7015,72568145,57780.2986976147,41682500.4645482,-89886885.3353175,159483.910638124,4548078.48618281,Inf,3966520.22294659,5183438.92857143,4127.16419268677,2977321.46175344,-6420491.80966554,11391.7079027232,324862.749013058,Inf,283322.873067614,14700000,13500.6868327402,18968465,11392117.1428571,35126.787037037,956228.962962963,Inf,1140538.125,236866,718.216691068814,297298.181818182,-83600000,2381.27184466019,14804.125,-37936930,19415.2459016393,5473484.19791192,3404.95192599702,4996035.82639392,23653671.3285771,9564.36029572062,329274.168738495,NA,331570.786604672
"632",2015,"Nuggets","DEN-2015",1510.8123,53495071,46259.6056874203,Inf,51721304.2905106,122981.854273635,3915683.29287742,Inf,2654122.93015443,3566338.06666667,3083.97371249469,Inf,3448086.95270071,8198.790284909,261045.552858495,Inf,176941.528676962,11595506,7612.09677419355,Inf,33789565,19250.3225806452,646122.023809524,Inf,562888.640776699,19914,931.071210579858,-2170285.71428571,-3142862.72727273,2305.39798488665,4064.08163265306,-17939166.6666667,1199.63855421687,3593866.1649574,2003.67447872261,NA,10756087.0973198,4881.34715954573,204453.091357672,NA,170513.972840831
"633",2015,"Pistons","DET-2015",1475.5499,43610197,42215.4173448529,14907690.4906095,-20791351.5143351,142894.331690871,3565683.75996808,81212197.5703464,2449604.91163403,3354630.53846154,3247.33979575791,1146745.42235458,-1599334.73187193,10991.8716685285,274283.366151391,6247092.12079587,188431.147048772,8e+06,9359.60591133005,7e+06,4444444.44444444,43678.1609195402,716053.125,38539325,513857.666666667,107676,455.246323529412,-5728425,-12841800,1263.54081632653,9525.15384615385,-3818950,6049.21348314607,2701182.57683999,2818.07684573088,2863331.44621523,4890737.66903241,12993.3336644927,223064.701781011,11237192.2957172,159037.259932911
"634",2015,"Warriors","GSW-2015",1822.2881,72247292,64882.7972765127,14409830.0040748,19793512.5668203,208897.33796823,5799552.54951724,Inf,4220733.35199222,5160520.85714286,4634.48551975091,1029273.57171963,1413822.32620145,14921.2384263022,414253.753536946,Inf,301480.95371373,15012000,16606.1946902655,4691250,10722857.1428571,40824.1,1432106.25,Inf,982800.984848485,816482,367.567469879518,-3818950,-3120588.23529412,993.749185667752,55807.5,-18287500,43429.8936170213,5203113.94731866,4597.65669639912,1891454.57072406,3754977.18584305,15486.3591335689,436737.411141739,NA,337403.968860575
"635",2015,"Rockets","HOU-2015",1669.5398,72323665,65843.4314840858,Inf,-47617059.8242353,185436.098166955,5061752.59597973,41947940.7576065,3601463.60103951,4520229.0625,4115.21446775536,Inf,-2976066.2390147,11589.7561354347,316359.537248733,2621746.29735041,225091.475064969,21436271,17527.6132461161,Inf,4515310,37162.5,1116472.44791667,71454236.6666667,920011.630901288,507336,375.248520710059,-6584045,-17863559.1666667,1041.75770020534,47861.8867924528,-4.8e+07,26286.8393782383,5886790.98137723,4854.01380133096,NA,6715270.4876856,12323.4647357421,304362.72226006,22766938.5522552,247582.06638107
"636",2015,"Pacers","IND-2015",1535.2634,75174324,218059.861783721,Inf,-50407128.5529652,406906.637061753,5336442.20853349,Inf,3410008.3172598,5011621.6,14537.3241189148,Inf,-3360475.23686435,27127.1091374502,355762.813902233,Inf,227333.88781732,15925680,175007.472527473,Inf,7058823.52941176,300484.528301887,1225052.30769231,Inf,699480.657276995,507336,547.181856362873,-31350000,-14898938,1370.51897321429,25366.8,-1.1e+07,21227.4476987448,5243921.16052827,44453.3289515894,NA,6318564.03165133,75824.4805794301,358376.241769507,NA,211332.663081714
"637",2015,"Clippers","LAC-2015",1743.113,79951123,63372.3626219647,Inf,10160980.7850939,178965.402801716,4822146.38450142,Inf,3973797.61235244,4703007.23529412,3727.78603658616,Inf,597704.752064347,10527.376635395,283655.669676554,Inf,233752.800726614,20068563,10987.7227722772,Inf,9405000,33830.4827586207,775202.280701754,Inf,846774.810126582,55774,262.128595600677,278870,-5450000,650.915966386555,3485.875,-12279850,3693.64238410596,6118590.15126026,2947.86612367937,NA,3206817.26860228,8940.0082658498,247541.824790107,NA,276229.816770997
"638",2015,"Lakers","LAL-2015",1417.563,61213495,268586.825807601,97506900.0088864,57390446.4896285,1637882.09802601,3504984.04141649,Inf,2578928.25993297,3600793.82352941,15799.2250475059,5735700.00052273,3375908.61703697,96346.005766236,206175.531848029,Inf,151701.662348998,23500000,214097.142857143,117500000,78333333.3333333,1498680,1335227.27272727,Inf,673352.435530086,44765,78.8116197183099,-29973600,-10468307.5,197.202643171806,-399648,-3e+07,2354.3137254902,5796001.99544677,51361.4923338252,29916749.7610703,19479956.5949103,361633.168917103,363124.773593814,NA,177735.153096249
"639",2015,"Grizzlies","MEM-2015",NA,74740850,69913.8631774482,13683276.2327881,5073173.70031347,158516.469495999,4723182.8035812,Inf,3506230.37473618,4671303.125,4369.61644859051,855204.764549256,317073.356269592,9907.27934349991,295198.925223825,Inf,219139.398421011,16500000,12561.2615384615,3911981,1.1e+07,27216.0666666667,846153.846153846,Inf,679012.345679012,59686,363.939024390244,-8164820,-13492857.1428571,962.677419354839,2300.44585987261,-8164820,3261.53005464481,5343409.67739467,3407.83238514315,2605329.26899583,5641020.63086405,6564.97444258469,273730.365038228,NA,222706.130571913
"640",2015,"Heat","MIA-2015",1596.9768,75701805,85058.1526595313,11889024.3459614,-174566959.596162,237609.422820418,4788748.14959338,90462241.4603175,3539628.52932962,5046787,5670.54351063542,792601.623064095,-11637797.3064108,15840.6281880279,319249.876639559,6030816.0973545,235975.235288641,20644400,26161.3733333333,13262500,19428922,73680.5555555556,1042646.46464646,53050000,726915.492957746,115422,183.792993630573,-19621030,-206444000,659.554285714286,14427.75,-19621030,7694.8,6017074.14422437,7642.51089899334,6723246.07391523,54273093.2019704,23570.4933026658,301691.068289713,16228201.2429134,224640.781839953
"641",2015,"Bucks","MIL-2015",1550.3455,46798874,50587.4591718757,18469232.4005446,2415481.6917604,152782.006032105,3426863.24570001,Inf,2532921.54626403,3119924.93333333,3372.49727812505,1231282.16003631,161032.112784027,10185.467068807,228457.549713334,Inf,168861.436417602,1.1e+07,18771.3310580205,6875000,7857142.85714286,56122.4489795918,723684.210526316,Inf,647058.823529412,59686,204.703422053232,-5302400,-6153846.15384615,648.638554216867,5426,-1e+07,3926.71052631579,3106170.57317708,4654.28468895171,2571760.35952999,4155398.89446524,14046.0005969928,211523.477261275,NA,171024.223985502
"642",2015,"Timberwolves","MIN-2015",1520.7645,64733364,69278.5553481159,Inf,-82652595.1971121,181885.659403782,4656427.60372725,Inf,3243571.77656051,3596298,3848.80863045088,Inf,-4591810.844284,10104.7588557657,258690.422429292,Inf,180198.432031139,12100000,14846.6257668712,Inf,1166402.85714286,37151.7027863777,789473.684210526,Inf,674157.303370786,29843,414.486111111111,-3710640,-6e+07,1356.5,1895.87719298246,-27553200,2044.04109589041,3768560.97223628,4147.21715223397,NA,14048492.2032881,10610.0176607359,242100.836640495,NA,186055.073535903
"643",2015,"Pelicans","NOP-2015",1539.7662,69290028,68017.6328088892,19405472.0596941,-36556465.7003533,419447.65191912,5700638.92579958,Inf,3502056.57667809,3849446,3778.75737827162,1078081.78109412,-2030914.76113074,23302.64732884,316702.162544421,Inf,194558.698704338,14898938,14743.5813953488,5137564.82758621,5665000,2e+05,1267948,Inf,752471.616161616,96056,388.890688259109,-4e+06,-24831563.3333333,2214.63656884876,-78431.3725490196,-4076412,6565.60975609756,4613110.77693203,3816.84310852843,2237219.80268749,7040119.36832386,50071.898253104,392655.233879279,NA,224474.975257743
"644",2015,"Knicks","NYK-2015",1521.5439,57985850,54876.4725033148,45066854.2901003,13900144.8558421,128905.443174107,3721403.75390813,Inf,2500967.2512526,3865723.33333333,3658.43150022098,3004456.95267335,926676.323722804,8593.6962116071,248093.583593876,Inf,166731.150083507,22458000,15726.8907563025,12890940,16041428.5714286,30213.140625,1044558.13953488,Inf,697453.416149068,96056,161.813315030885,-1691120,-3108108.10810811,442.330206378987,15246.9841269841,-38333333.3333333,3873.22580645161,6011798.50059927,5133.13604604223,4893599.38173313,4690543.80802393,10455.5258920018,305218.113928099,NA,205037.729456868
"645",2015,"Thunder","OKC-2015",1630.5771,78791632,74521.0330794877,38195593.0807765,47893159.0756957,168360.466829776,4545325.12267543,-73513369.9202552,3554915.3789323,4924477,4657.56456746798,2387224.56754853,2993322.44223098,10522.529176861,284082.820167214,-4594585.62001595,222182.211183269,18995624,20805.721796276,11486486.6666667,22420030,54697.5555555556,743975.903614458,22020000,653439.153439153,915243,625.358577165806,532917.073170732,-2711749.52380952,2270.83333333333,80284.4736842105,-56946740,44002.0673076923,5619841.69381194,5926.06892870185,2841305.81844378,6814290.92464655,13204.6565172547,209469.621904741,18640892.1801408,189507.922827506
"646",2015,"Magic","ORL-2015",1396.197,39992861,37674.1301860881,30426755.4574656,Inf,124418.366404796,3556868.31041251,-57923046.6465202,2269902.33752037,2856632.92857143,2691.00929900629,2173339.67553326,Inf,8887.02617177117,254062.022172322,-4137360.47475144,162135.881251455,8175476,5696.20253164557,15458400,Inf,23915.6486486487,860576.421052632,16350952,579820.992907801,816482,893.389524382902,-14484900,-9083862.22222222,1926.65266106443,61389.6240601504,-19960200,62806.3076923077,1996429.41951754,1714.43944932089,7755330.79325824,NA,6900.87962795511,201447.133269221,9806589.4846292,134644.889997655
"647",2015,"Sixers","PHI-2015",1330.1943,36057213,82754.0200042089,57736975.6098901,-3401283.24781872,228874.187569114,2786996.07716654,Inf,2047921.80552672,2121012.52941176,4867.88352965935,3396292.68293471,-200075.485165807,13463.1875040655,163940.945715679,Inf,120465.988560396,11250000,43945.3125,28125000,5e+06,106132.075471698,781250,Inf,595238.095238095,40000,272.538812785388,-9810840,-4285714.28571429,1060.44538706257,10810.8108108108,-66011250,2339.18128654971,2897254.16775455,10752.7610314709,8077780.21611648,2122750.38963108,26284.9994792958,208099.144157182,NA,160852.851381356
"648",2015,"Suns","PHO-2015",1592.7095,52599429,47843.2651890805,Inf,-18452518.9057135,Inf,3523772.83175773,Inf,2738956.46148959,3287464.3125,2990.20407431753,Inf,-1153282.43160709,Inf,220235.801984858,Inf,171184.778843099,12173913,11893.2038834951,Inf,4750000,Inf,661625.706521739,Inf,513667.215189873,29843,193.061728395062,-298430,-14946195,470.315789473684,-4212.98245614035,-85750000,1448.68932038835,3352796.40457291,2797.80774937293,NA,4777261.70474771,NA,195678.10115493,NA,162657.686969495
"649",2015,"Trailblazers","POR-2015",1667.7268,71988338,46176.4737639487,19299794.8805472,60868145.2586068,124090.544349448,4820692.9587566,Inf,3815147.78106092,4799222.53333333,3078.43158426325,1286652.99203648,4057876.35057379,8272.70295662989,321379.530583773,Inf,254343.185404061,16006000,6371.8152866242,2980769.23076923,53353333.3333333,17831.4319526627,898129.770992366,Inf,805856.164383562,50734,212.276150627615,-507340,-4305555.55555556,890.070175438596,6263.45679012346,-169113.333333333,2899.08571428571,4390207.38270271,1778.49218452729,846730.825173224,14233676.3681501,5076.17785908504,262217.209093884,NA,212423.25491087
"650",2015,"Kings","SAC-2015",1512.0999,72644456,313374.980956116,Inf,-1070865.23363909,Inf,4745224.18589983,Inf,3554420.971544,4273203.29411765,18433.8224091833,Inf,-62992.0725670053,Inf,279130.834464696,Inf,209083.586561412,19317325,253668,Inf,9198726.19047619,Inf,980574.873096447,Inf,715456.481481481,29843,568.58077994429,393845.925925926,-3782850,1623.22465208748,673.656884875847,-17686530,1015.06802721088,5227766.45122684,60674.5815871259,NA,2984059.37297794,NA,271077.177140077,NA,200648.18351588
"651",2015,"Spurs","SAS-2015",1743.3424,64639094,47120.0400005081,19688677.9192667,70697597.8298854,121178.918022213,4024814.45087756,Inf,3226936.19953651,4617078.14285714,3365.71714289344,1406334.13709048,5049828.41642039,8655.63700158662,287486.746491254,Inf,230495.442824037,12500000,8980.58252427184,3645600,7.5e+07,21612.1495327103,786163.522012579,Inf,510204.081632653,125104,1191.46666666667,336518.488372093,-6250000,2737.99337748344,11914.6666666667,-10936800,6762.37837837838,3888000.71567766,2280.64465140633,1048281.81968209,20353904.0022674,5517.18168615704,223778.727675371,NA,170631.026266589
"652",2015,"Raptors","TOR-2015",1634.7308,74890755,236926.640087895,Inf,-31374049.5267833,838120.093823422,4427492.76764818,Inf,4388329.29681812,4992717,15795.109339193,Inf,-2091603.30178556,55874.6729215615,295166.184509879,Inf,292555.286454541,1.2e+07,76638.2608695652,Inf,6055555.55555556,293780,621761.658031088,Inf,578703.703703704,981084,1335.54493307839,-14583600,-14896875,3462.156133829,-810200,-14583600,46297.1428571429,3087121.67587176,23689.3004010824,NA,5422425.37532642,84067.7414374126,348821.248457218,NA,179929.67768883
"653",2015,"Jazz","UTA-2015",1565.0206,47924828,59052.3412135835,Inf,29064298.7412296,Inf,3621076.0012276,Inf,2280130.16531541,3194988.53333333,3936.82274757223,Inf,1937619.91608197,Inf,241405.066748507,Inf,152008.677687694,14746000,16009.431372549,Inf,2.5e+07,Inf,730000,Inf,562824.427480916,29843,261.613636363636,-36150000,-1896472.5,974.721774193548,6349.57446808511,-8164810,1950.52287581699,4551213.49577866,4358.79288909045,NA,6678872.78442284,NA,257951.654818679,NA,183425.868541617
"654",2015,"Wizards","WAS-2015",1585.0723,74541026,75096.1787827059,Inf,-17160350.3922415,222598.063645895,5487510.51054612,50903212.7096531,3710676.49500855,4658814.125,4693.51117391912,Inf,-1072521.89951509,13912.3789778684,342969.406909133,3181450.79435332,231917.280938034,14746000,15289.0625,Inf,9010560,50771.2264150943,912161.016949152,21666666.6666667,596330.275229358,144468,962.451827242525,-4e+06,-21666666.6666667,2497.39655172414,-111111.111111111,-13454375,5234.34782608696,4418049.0139659,4088.71969595104,NA,7013403.59691087,14202.8277746599,300905.134367122,10904191.6422921,197242.106246616
"655",2016,"Hawks","ATL-2016",NA,52378126,55641.980772701,26183964.9079738,-10243169.0358257,163136.746870943,3883825.15901083,Inf,3038265.05686545,3741294.71428571,3974.42719805007,1870283.20771241,-731654.931130407,11652.6247764959,277416.082786488,Inf,217018.932633247,1.2e+07,14680.4835924007,5e+06,26666666.6666667,42288.5572139303,620437.95620438,Inf,582524.27184466,388025,464.700598802395,242515.625,-28732395,1131.26822157434,29620.2290076336,-9566666.66666667,19898.7179487179,3549571.95369752,4511.90592269417,1751284.16522723,11587585.3043459,13390.5175089778,220011.910319546,NA,192216.109510334
"656",2016,"Nets","BKN-2016",NA,53311640,39362.5136151617,40218742.3956702,118339164.706701,101807.006757866,3338409.81334296,Inf,2466010.65767005,3331977.5,2460.15710094761,2513671.39972939,7396197.7941688,6362.93792236665,208650.613333935,Inf,154125.666104378,2e+07,8140.00814000814,7e+06,1.12e+08,16493.1958762887,921658.986175115,Inf,732600.732600733,161622,520.444805194805,320594,-4500000,929.257971014493,11627.4820143885,-1.5e+07,9342.31213872832,5254766.75316816,2227.059289643,2030663.10048862,28202650.2708951,5165.81750390201,254007.881863099,NA,200162.37799896
"657",2016,"Celtics","BOS-2016",NA,57535767,78824.7349275192,Inf,46512724.6246298,239948.563822436,4597629.71475334,Inf,3333584.86800249,3835717.8,5254.98232850128,Inf,3100848.30830865,15996.5709214957,306508.647650222,Inf,222238.991200166,1.2e+07,21052.6315789474,Inf,38651685,60339.3103448276,750000,Inf,882352.941176471,61776,1184.99216710183,-6081200,-4893585.71428571,2720.93525179856,2584.76987447699,-17498400,1740.16901408451,3175806.90590909,5136.31096978434,NA,10135446.0348782,18555.6011644332,206659.091556324,NA,215545.310689375
"658",2016,"Hornets","CHA-2016",NA,77529865,86721.9794330783,Inf,-31526294.3149351,222322.547359456,4962677.77948616,Inf,3917929.3484037,5168657.66666667,5781.46529553855,Inf,-2101752.95432901,14821.5031572971,330845.185299077,Inf,261195.28989358,13833333,30884.8975609756,Inf,6117875,71139.3707865169,784342.948717949,Inf,571764.018691589,301444,1025.390625,6e+05,-12575757.2727273,2297.59299781182,15782.4083769633,-11857840,19323.3333333333,4449416.60857836,7480.74092371848,NA,5372961.75223965,17348.4292238013,245077.006780249,NA,193317.414840846
"659",2016,"Bulls","CHI-2016",NA,84370477,70856.1127798785,Inf,12355080.7195412,233556.916366706,5873251.25600229,Inf,4307983.45309688,6026462.64285714,5061.15091284846,Inf,882505.765681517,16682.6368833361,419517.946857306,Inf,307713.103792634,20093063,21102.3622047244,Inf,7052631.57894737,108064.516129032,1488375.03703704,Inf,943661.971830986,525090,1180.53804765565,437575,-6088806.96969697,3115.75916230367,29834.6590909091,-28704375.7142857,38327.7372262774,6215787.18920829,5392.95347817753,NA,3395240.15129291,27241.4577065764,403847.236060275,NA,296817.475896452
"660",2016,"Cavaliers","CLE-2016",NA,105962520,73421.3541455719,29751093.5022134,-7011304.09213267,206330.628458116,6590155.72735018,Inf,5539113.26181019,7064168,4894.75694303812,1983406.23348089,-467420.272808845,13755.375230541,439343.715156678,Inf,369274.217454013,22971000,13684.2105263158,6500000,15615158,56521.7391304348,1071428.57142857,Inf,1218877.77777778,8819,209.97619047619,88190,-4.5e+07,678.384615384615,856.21359223301,-10500000,584.039735099338,7481394.86373996,3878.65750333947,1811832.50639939,13493974.3122602,14351.1322259694,386523.477242132,NA,365223.706181477
"661",2016,"Mavericks","DAL-2016",NA,71590276,47657.6662188815,29276592.9728103,1488206.97474989,119453.172492601,5074029.92930975,Inf,3696278.32788382,4772685.06666667,3177.17774792544,1951772.86485402,99213.798316659,7963.54483284006,338268.661953984,Inf,246418.555192254,16400000,8538.91050583658,7495935,32800000,18353.0465949821,1504587.1559633,Inf,953488.372093023,525093,851.873991935484,272599.677419355,-5.5e+07,2117.94235588972,31255.5357142857,-12709640,37506.6428571429,5004334.61004954,1963.97386311588,1887787.09590267,17910050.4193986,4903.21497868551,397646.91134283,NA,266623.492101164
"662",2016,"Nuggets","DEN-2016",NA,50682956,38180.6973364067,25643660.4965873,-17185728.9434879,105597.438225178,3459197.42188461,23546124.6888112,2549751.25339208,3378863.73333333,2545.37982242712,1709577.36643916,-1145715.2628992,7039.82921501189,230613.161458974,1569741.64592075,169983.416892805,1.4e+07,7612.83306144644,9e+06,12484394.4444444,23796.619047619,736842.105263158,3e+07,608695.652173913,123552,246.111206896552,-3500000,-33333330,763.339572192513,17401.6901408451,-17097200,10296,3981138.66247171,2246.27000703701,2920127.71081332,10498550.9393344,6558.43076822954,206562.435771597,12430950.6176114,177929.418036614
"663",2016,"Pistons","DET-2016",NA,67168286,211853.505255951,Inf,Inf,526910.554609854,4595167.84150882,Inf,3576424.53226835,4477885.73333333,14123.5670170634,Inf,Inf,35127.3703073236,306344.522767255,Inf,238428.302151223,1.6e+07,145813.953488372,Inf,Inf,285000,987654.320987654,Inf,829015.544041451,99418,1036.84474722123,442174.459459459,-32500000,2490.17579908676,14408.4057971014,-14209800,6213.625,4686346.7192344,36950.2456647958,NA,NA,77014.8584881912,261377.050899007,NA,211184.58159109
"664",2016,"Warriors","GSW-2016",NA,86430888,102875.447272658,28260451.4855796,-18810512.2707067,256952.106016076,5227107.53223,Inf,4979614.166748,6173634.85714286,7348.24623376125,2018603.6775414,-1343608.01933619,18353.7218582912,373364.823730714,Inf,355686.726196286,15500000,53902.8571428571,11319600,22142857.1428571,125773.333333333,959873.442622951,Inf,1052631.57894737,458575,924.546370967742,458575,-20087480,3323.00724637681,41313.0630630631,-9537500,30571.6666666667,5520287.82238997,13576.6698469746,2762210.70990884,10515983.7040171,32069.3766267669,317436.209360196,NA,350705.430381558
"665",2016,"Rockets","HOU-2016",NA,76597917,335682.04385424,Inf,50224472.6972794,Inf,5129871.92098272,Inf,Inf,4787369.8125,20980.12774089,Inf,3139029.54357996,Inf,320616.99506142,Inf,Inf,22359364,274400,Inf,37265606.6666667,Inf,1183035.13227513,Inf,Inf,83583,844.426997245179,282436.363636364,-2645161.29032258,1202.06666666667,13623.4222222222,-16666665,7960.28571428571,6274579.22359665,67666.8867449949,NA,9408394.15593706,NA,339936.822803621,NA,NA
"666",2016,"Pacers","IND-2016",NA,64686088,220692.97547292,Inf,Inf,408396.102309459,4301409.31415774,Inf,3205448.64355416,4620434.85714286,15763.7839623514,Inf,Inf,29171.1501649613,307243.522439839,Inf,228960.617396726,17120106,166666.666666667,Inf,Inf,250000,819143.827751196,Inf,563161.381578947,265058,187.851169383416,294508.888888889,-21971125,710.611260053619,27325.5670103093,-32500000,17789.1275167785,4653066.64439449,43716.9202273006,NA,NA,66302.5840604126,264473.268224233,NA,182559.771676708
"667",2016,"Clippers","LAC-2016",NA,93302974,78688.9168155234,Inf,16835359.6830876,238123.766721951,5270945.51626691,Inf,4392771.33163619,6664498.14285714,5620.63691539453,Inf,1202525.69164911,17008.8404801394,376496.10830478,Inf,313769.380831157,21468696,18106.6551724138,Inf,8583750,105018.6,946601.941747573,Inf,1266233.76623377,317232,660.62424969988,314457.142857143,-5411764.70588235,2004.73588342441,38220.7228915663,-3.1e+07,23674.0298507463,7681735.03433241,5471.36098148856,NA,3673254.5796643,26204.118440527,330613.26105693,NA,360873.338812834
