"year_end","player","team_id","G","GS","MP","PER","TS.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","PTS","id","salary","sal_per_min","sal_per_WS","sal_per_BPM","sal_per_PTS","sal_per_PER","sal_per_VORP","sal_per_USG"
2013,"Kenneth Faried","DEN",80,80,2248,18.5,0.573,17.7,4.5,3.4,7.8,0.167,0.8,1.5,2.2,2.4,923,"Kenneth Faried-2013-DEN",1348800,600,172923.076923077,613090.909090909,1461.32177681473,72908.1081081081,562000,76203.3898305085
2013,"Derrick Favors","UTA",77,8,1787,17.5,0.533,20.6,1.5,2.9,4.4,0.117,-1.7,2.7,1.1,1.4,727,"Derrick Favors-2013-UTA",4753320,2659.94404029099,1080300,4321200,6538.26685006878,271618.285714286,3395228.57142857,230743.689320388
2013,"Raymond Felton","NYK",68,68,2313,15.2,0.505,22.1,2.5,1.7,4.2,0.087,1.1,-0.9,0.3,1.3,948,"Raymond Felton-2013-NYK",3480453,1504.73540856031,828679.285714286,11601510,3671.36392405063,228977.171052632,2677271.53846154,157486.561085973
2013,"Landry Fields","TOR",51,22,1037,10.3,0.487,12.9,0.3,0.8,1.1,0.052,-2.6,0.7,-1.9,0,240,"Landry Fields-2013-TOR",6250000,6027.00096432015,5681818.18181818,-3289473.68421053,26041.6666666667,606796.116504854,Inf,484496.124031008
2013,"Derek Fisher","OKC",33,9,575,7.7,0.492,16.4,0,0.4,0.4,0.034,-2.1,-2,-4.1,-0.3,175,"Derek Fisher-2013-OKC",413608,719.318260869565,1034020,-100880,2363.47428571429,53715.3246753247,-1378693.33333333,25220
2013,"Evan Fournier","DEN",38,4,428,13.8,0.597,20.4,0.7,0.3,1,0.115,1,-2,-0.9,0.1,202,"Evan Fournier-2013-DEN",1361400,3180.84112149533,1361400,-1512666.66666667,6739.60396039604,98652.1739130435,13614000,66735.2941176471
2013,"Randy Foye","UTA",82,72,2249,11.7,0.55,18.1,2.8,0.9,3.7,0.08,1.7,-2.1,-0.3,0.9,882,"Randy Foye-2013-UTA",2500000,1111.60515784793,675675.675675676,-8333333.33333333,2834.46712018141,213675.213675214,2777777.77777778,138121.546961326
2013,"Jimmer Fredette","SAC",69,0,967,14.6,0.546,23.9,1.1,-0.1,1.1,0.052,0.7,-4.3,-3.6,-0.4,494,"Jimmer Fredette-2013-SAC",2406240,2488.35573940021,2187490.90909091,-668400,4870.93117408907,164810.95890411,-6015600,100679.49790795
2013,"Joel Freeland","POR",51,1,477,9.3,0.435,16.6,-0.2,0.4,0.2,0.022,-5.3,-0.9,-6.2,-0.5,134,"Joel Freeland-2013-POR",3013512,6317.63522012579,15067560,-486050.322580645,22488.8955223881,324033.548387097,-6027024,181536.86746988
2013,"Danilo Gallinari","DEN",71,71,2309,16.7,0.561,21.3,5.2,2,7.2,0.151,2.7,-0.4,2.3,2.5,1149,"Danilo Gallinari-2013-DEN",9439000,4087.91684711997,1310972.22222222,4103913.04347826,8214.96953872933,565209.580838323,3775600,443145.539906103
2013,"Diante Garrett","PHO",19,0,149,9,0.375,20.7,-0.3,0.1,-0.2,-0.073,-4.7,-1.5,-6.2,-0.2,40,"Diante Garrett-2013-PHO",473604,3178.55033557047,-2368020,-76387.7419354839,11840.1,52622.6666666667,-2368020,22879.4202898551
2013,"Marc Gasol","MEM",80,80,2796,19.5,0.559,19.2,6.1,5.4,11.5,0.197,1.7,4.4,6.1,5.7,1127,"Marc Gasol-2013-MEM",13891359,4968.29721030043,1207944.26086957,2277271.96721311,12325.9618456078,712377.384615385,2437080.52631579,723508.28125
2013,"Pau Gasol","LAL",49,42,1655,16.7,0.512,20.5,2,1.7,3.7,0.107,-0.4,1.9,1.5,1.5,673,"Pau Gasol-2013-LAL",1.9e+07,11480.3625377644,5135135.13513513,12666666.6666667,28231.7979197623,1137724.5508982,12666666.6666667,926829.268292683
2013,"Rudy Gay","TOR",75,74,2687,15.6,0.494,27.2,0.1,3.9,4,0.072,-0.5,0.9,0.5,1.7,1366,"Rudy Gay-2013-TOR",16460538,6125.99106810569,4115134.5,32921076,12050.1742313324,1055162.69230769,9682669.41176471,605166.838235294
2013,"Alonzo Gee","CLE",82,82,2541,10.5,0.505,16.9,0.5,1.5,1.9,0.036,-1.4,-0.1,-1.5,0.3,842,"Alonzo Gee-2013-CLE",3500000,1377.41046831956,1842105.26315789,-2333333.33333333,4156.76959619953,333333.333333333,11666666.6666667,207100.591715976
2013,"Mickael Gelabale","MIN",36,13,644,11.8,0.605,11.5,1,0.5,1.5,0.114,-0.1,0,-0.1,0.3,181,"Mickael Gelabale-2013-MIN",447298,694.562111801242,298198.666666667,-4472980,2471.25966850829,37906.6101694915,1490993.33333333,38895.4782608696
2013,"Paul George","IND",79,79,2972,16.8,0.531,23.5,2.7,6.3,9,0.145,1.8,2.9,4.7,5,1377,"Paul George-2013-IND",2574120,866.123822341857,286013.333333333,547685.106382979,1869.36819172113,153221.428571429,514824,109537.021276596
2013,"Daniel Gibson","CLE",46,3,919,7.7,0.475,14.3,0.3,0.2,0.5,0.026,-1.1,-2.3,-3.4,-0.3,250,"Daniel Gibson-2013-CLE",4792332,5214.7247007617,9584664,-1409509.41176471,19169.328,622380.779220779,-15974440,335128.111888112
2013,"Taj Gibson","CHI",65,5,1459,14.4,0.518,18.1,1,2.3,3.3,0.109,-2.6,2.1,-0.5,0.5,517,"Taj Gibson-2013-CHI",2155811,1477.5949280329,653276.060606061,-4311622,4169.84719535783,149709.097222222,4311622,119105.580110497
2013,"Manu Ginobili","SAS",60,0,1393,19,0.56,25.2,2.1,2.4,4.5,0.155,2.8,1,3.7,2,705,"Manu Ginobili-2013-SAS",14107492,10127.4170854271,3134998.22222222,3812835.67567568,20010.6269503546,742499.578947368,7053746,559821.111111111
2013,"Drew Gooden","MIL",16,0,151,7.7,0.382,22.2,-0.3,0.2,-0.1,-0.034,-6.5,-0.7,-7.2,-0.2,52,"Drew Gooden-2013-MIL",6687400,44287.417218543,-66874000,-928805.555555556,128603.846153846,868493.506493506,-33437000,301234.234234234
2013,"Eric Gordon","NOP",42,40,1264,15.4,0.523,29.4,0.8,0.3,1.1,0.042,0.8,-3.3,-2.6,-0.2,713,"Eric Gordon-2013-NOP",13668750,10813.8844936709,12426136.3636364,-5257211.53846154,19170.7573632539,887581.168831169,-68343750,464923.469387755
2013,"Marcin Gortat","PHO",61,61,1876,15.4,0.543,17.2,1.3,2.1,3.4,0.086,-2.4,1.8,-0.6,0.7,680,"Marcin Gortat-2013-PHO",7258960,3869.38166311301,2134988.23529412,-12098266.6666667,10674.9411764706,471361.038961039,10369942.8571429,422032.558139535
2013,"Danny Granger","IND",5,0,74,4,0.35,26.2,-0.2,0.1,-0.1,-0.075,-7.2,-2.4,-9.6,-0.1,27,"Danny Granger-2013-IND",13058606,176467.648648649,-130586060,-1360271.45833333,483652.074074074,3264651.5,-130586060,498420.076335878
2013,"Aaron Gray","TOR",42,16,513,9,0.544,13.1,0.2,0.4,0.5,0.05,-3,0.1,-2.9,-0.1,119,"Aaron Gray-2013-TOR",2575000,5019.49317738791,5150000,-887931.034482759,21638.6554621849,286111.111111111,-25750000,196564.885496183
2013,"Danny Green","SAS",80,80,2201,14.1,0.6,16.6,2.6,3.2,5.9,0.128,2,1.3,3.3,2.9,838,"Danny Green-2013-SAS",3500000,1590.18627896411,593220.338983051,1060606.06060606,4176.61097852029,248226.95035461,1206896.55172414,210843.373493976
2013,"Draymond Green","GSW",79,1,1061,7.1,0.404,14,-0.9,1.6,0.6,0.028,-4.8,1.7,-3.1,-0.3,227,"Draymond Green-2013-GSW",850000,801.131008482564,1416666.66666667,-274193.548387097,3744.49339207048,119718.309859155,-2833333.33333333,60714.2857142857
2013,"Gerald Green","IND",60,7,1080,9.9,0.465,21.3,-0.3,1.5,1.3,0.056,-2.6,-0.9,-3.5,-0.4,421,"Gerald Green-2013-IND",3500000,3240.74074074074,2692307.69230769,-1e+06,8313.53919239905,353535.353535353,-8750000,164319.248826291
2013,"Willie Green","LAC",72,60,1188,11.8,0.562,16.6,1.7,0.9,2.5,0.103,0.3,-1.8,-1.5,0.2,450,"Willie Green-2013-LAC",1475106,1241.67171717172,590042.4,-983404,3278.01333333333,125008.983050847,7375530,88861.8072289157
2013,"Blake Griffin","LAC",80,80,2598,22.4,0.572,25.4,6.8,3.9,10.6,0.196,2.9,1.9,4.8,4.5,1440,"Blake Griffin-2013-LAC",7226892,2781.71362586605,681782.264150943,1505602.5,5018.675,322629.107142857,1605976,284523.307086614
2013,"Hamed Haddadi","PHO",30,0,322,10.2,0.447,17.4,-0.4,0.5,0.1,0.01,-6.2,2.5,-3.7,-0.1,84,"Hamed Haddadi-2013-PHO",1300000,4037.26708074534,1.3e+07,-351351.351351351,15476.1904761905,127450.980392157,-1.3e+07,74712.6436781609
2013,"Jordan Hamilton","DEN",40,1,397,16.9,0.49,25.3,0.4,0.5,0.8,0.1,0.6,-1.6,-1,0.1,208,"Jordan Hamilton-2013-DEN",1153800,2906.29722921914,1442250,-1153800,5547.11538461538,68272.1893491124,11538000,45604.743083004
2013,"Richard Hamilton","CHI",50,45,1088,10.6,0.481,25,-0.6,0.9,0.4,0.016,-3.1,-2.4,-5.5,-1,490,"Richard Hamilton-2013-CHI",5e+06,4595.58823529412,12500000,-909090.909090909,10204.0816326531,471698.113207547,-5e+06,2e+05
2013,"Ben Hansbrough","IND",28,0,200,7.2,0.501,17.1,-0.1,0.3,0.2,0.044,-4,-0.4,-4.4,-0.1,57,"Ben Hansbrough-2013-IND",473604,2368.02,2368020,-107637.272727273,8308.84210526316,65778.3333333333,-4736040,27696.1403508772
2013,"Tyler Hansbrough","IND",81,8,1366,15.3,0.527,20.6,2.1,2.2,4.4,0.154,-2,-0.8,-2.9,-0.3,568,"Tyler Hansbrough-2013-IND",3055259,2236.64641288433,694377.045454545,-1053537.5862069,5378.97711267606,199690.130718954,-10184196.6666667,148313.54368932
2013,"Maurice Harkless","ORL",76,59,1974,12.5,0.504,15.9,0.7,1.7,2.4,0.059,-1.8,0.7,-1,0.5,625,"Maurice Harkless-2013-ORL",1731960,877.386018237082,721650,-1731960,2771.136,138556.8,3463920,108928.301886792
2013,"Josh Harrellson","MIA",6,0,31,8.5,0.506,19.9,0,0,0,0.002,-5.1,-4.5,-9.6,-0.1,10,"Josh Harrellson-2013-MIA",354197,11425.7096774194,Inf,-36895.5208333333,35419.7,41670.2352941177,-3541970,17798.8442211055
2013,"Al Harrington","ORL",10,0,119,10.3,0.434,25.1,-0.1,0.1,0,-0.012,-1.7,-2.1,-3.8,-0.1,51,"Al Harrington-2013-ORL",6687400,56196.6386554622,Inf,-1759842.10526316,131125.490196078,649262.13592233,-66874000,266430.278884462
2013,"Devin Harris","ATL",58,34,1421,14.6,0.565,19.5,1.8,1.5,3.3,0.111,0.9,-0.9,-0.1,0.7,577,"Devin Harris-2013-ATL",8500000,5981.703026038,2575757.57575758,-8.5e+07,14731.3691507799,582191.780821918,12142857.1428571,435897.435897436
2013,"Tobias Harris","ORL",55,34,1299,16,0.527,22.1,1.2,1.2,2.4,0.089,-0.7,-0.1,-0.8,0.4,603,"Tobias Harris-2013-ORL",1524480,1173.57967667436,635200,-1905600,2528.1592039801,95280,3811200,68980.9954751131
2013,"Udonis Haslem","MIA",75,59,1414,9.9,0.535,10.7,1.2,2,3.2,0.108,-2.9,0,-2.9,-0.3,290,"Udonis Haslem-2013-MIA",4060000,2871.28712871287,1268750,-1400000,14000,410101.01010101,-13533333.3333333,379439.252336449
2013,"Spencer Hawes","PHI",82,40,2233,16,0.514,20.9,1.7,2.8,4.5,0.096,-1.5,1.5,-0.1,1.1,905,"Spencer Hawes-2013-PHI",8500000,3806.53828929691,1888888.88888889,-8.5e+07,9392.26519337017,531250,7727272.72727273,406698.564593301
2013,"Chuck Hayes","SAC",74,1,1209,10.7,0.469,9.4,1.1,0.4,1.5,0.06,-1.5,0.8,-0.7,0.4,198,"Chuck Hayes-2013-SAC",5486250,4537.841191067,3657500,-7837500,27708.3333333333,512733.644859813,13715625,583643.617021277
2013,"Gordon Hayward","UTA",72,27,2104,16.8,0.564,22.1,4.2,1.2,5.4,0.123,2.4,-1.2,1.3,1.7,1017,"Gordon Hayward-2013-UTA",2709720,1287.8897338403,501800,2084400,2664.42477876106,161292.857142857,1593952.94117647,122611.764705882
2013,"Lazar Hayward","MIN",4,0,31,11.2,0.396,18.3,0,0,0.1,0.087,-2.5,-0.4,-2.9,0,10,"Lazar Hayward-2013-MIN",80413,2593.96774193548,804130,-27728.6206896552,8041.3,7179.73214285714,Inf,4394.15300546448
2013,"Xavier Henry","NOP",50,2,625,7.6,0.481,17.3,-0.2,0.2,0,0.002,-4.6,-2.1,-6.6,-0.7,194,"Xavier Henry-2013-NOP",2323200,3717.12,Inf,-352000,11975.2577319588,305684.210526316,-3318857.14285714,134289.01734104
2013,"John Henson","MIL",63,9,827,18.2,0.497,22.6,0.6,1.2,1.9,0.109,-2.6,-0.2,-2.9,-0.2,380,"John Henson-2013-MIL",1823280,2204.69165659008,959621.052631579,-628717.24137931,4798.1052631579,100180.21978022,-9116400,80676.1061946903
2013,"Roy Hibbert","IND",79,79,2269,17.3,0.489,22.5,1.3,4.9,6.1,0.129,-1.9,3.8,1.9,2.2,937,"Roy Hibbert-2013-IND",13686750,6032.06258263552,2243729.50819672,7203552.63157895,14606.9903948773,791141.61849711,6221250,608300
2013,"J.J. Hickson","POR",80,80,2323,19.7,0.591,19.9,4.6,2.3,6.9,0.142,-0.2,0,-0.3,1,1018,"J.J. Hickson-2013-POR",4e+06,1721.91132156694,579710.144927536,-13333333.3333333,3929.27308447937,203045.685279188,4e+06,201005.025125628
2013,"George Hill","IND",76,76,2620,16.6,0.558,18.8,5.9,3.8,9.7,0.177,2.8,0.3,3.1,3.4,1076,"George Hill-2013-IND",8e+06,3053.43511450382,824742.268041237,2580645.16129032,7434.94423791822,481927.710843373,2352941.17647059,425531.914893617
2013,"Grant Hill","LAC",29,0,437,4.8,0.428,14,-0.5,0.4,-0.1,-0.014,-5.5,0.2,-5.3,-0.4,93,"Grant Hill-2013-LAC",1975000,4519.45080091533,-19750000,-372641.509433962,21236.5591397849,411458.333333333,-4937500,141071.428571429
2013,"Jordan Hill","LAL",29,1,458,18.5,0.533,20.2,0.9,0.5,1.4,0.147,-0.7,-0.9,-1.6,0,194,"Jordan Hill-2013-LAL",3632527,7931.28165938865,2594662.14285714,-2270329.375,18724.3659793814,196352.810810811,Inf,179828.069306931
2013,"Kirk Hinrich","CHI",60,60,1764,10.8,0.493,14.7,1,2.1,3.1,0.085,-1.1,-0.2,-1.2,0.3,459,"Kirk Hinrich-2013-CHI",3941000,2234.12698412698,1271290.32258065,-3284166.66666667,8586.05664488017,364907.407407407,13136666.6666667,268095.238095238
2013,"Jrue Holiday","PHI",78,78,2926,16.7,0.496,26.6,0.6,2.7,3.3,0.055,1,-0.4,0.6,1.9,1383,"Jrue Holiday-2013-PHI",2674852,914.166780587833,810561.212121212,4458086.66666667,1934.09399855387,160170.778443114,1407816.84210526,100558.345864662
2013,"Ryan Hollins","LAC",60,0,663,11.3,0.674,13.6,1,0.8,1.7,0.125,-2.2,0.3,-1.9,0,206,"Ryan Hollins-2013-LAC",1069509,1613.13574660633,629122.941176471,-562899.473684211,5191.79126213592,94646.814159292,Inf,78640.3676470588
2013,"Al Horford","ATL",74,74,2756,19.8,0.56,21.8,4.7,4.1,8.8,0.153,0.7,2.4,3.1,3.5,1289,"Al Horford-2013-ATL",1.2e+07,4354.13642960813,1363636.36363636,3870967.74193548,9309.54228083786,606060.606060606,3428571.42857143,550458.71559633
2013,"Dwight Howard","LAL",76,76,2722,19.4,0.573,22.2,2.8,4.8,7.6,0.134,-1.5,2.8,1.3,2.3,1296,"Dwight Howard-2013-LAL",19536360,7177.20793534166,2570573.68421053,15027969.2307692,15074.3518518519,1007028.86597938,8494069.56521739,880016.216216216
2013,"Josh Howard","MIN",11,4,207,9.5,0.45,20,-0.2,0.3,0,0.009,-4.6,-0.6,-5.2,-0.2,74,"Josh Howard-2013-MIN",1229255,5938.42995169082,Inf,-236395.192307692,16611.5540540541,129395.263157895,-6146275,61462.75
2013,"Kris Humphries","BKN",65,21,1191,13.6,0.515,16.3,1.4,1.3,2.7,0.109,-2.5,-0.2,-2.7,-0.2,375,"Kris Humphries-2013-BKN",1.2e+07,10075.5667506297,4444444.44444444,-4444444.44444444,32000,882352.941176471,-6e+07,736196.319018405
2013,"Serge Ibaka","OKC",80,80,2486,19.4,0.612,18.1,5.3,4.1,9.4,0.181,0.2,1.9,2.1,2.6,1055,"Serge Ibaka-2013-OKC",2253062,906.300080450523,239687.446808511,1072886.66666667,2135.60379146919,116137.216494845,866562.307692308,124478.563535912
2013,"Andre Iguodala","DEN",80,80,2779,15.2,0.52,18.8,2.4,3.2,5.6,0.097,1.4,1.8,3.2,3.7,1038,"Andre Iguodala-2013-DEN",14968250,5386.20007196833,2672901.78571429,4677578.125,14420.2793834297,984753.289473684,4045472.97297297,796183.510638298
2013,"Ersan Ilyasova","MIL",73,54,2012,18.3,0.552,20.5,4.1,2.5,6.7,0.159,1.7,0.1,1.8,1.9,962,"Ersan Ilyasova-2013-MIL",7900000,3926.44135188867,1179104.47761194,4388888.88888889,8212.05821205821,431693.989071038,4157894.73684211,385365.853658537
2013,"Kyrie Irving","CLE",59,59,2048,21.4,0.553,30.2,4.2,1.1,5.3,0.125,4.9,-1.6,3.3,2.8,1325,"Kyrie Irving-2013-CLE",5530080,2700.234375,1043411.32075472,1675781.81818182,4173.64528301887,258414.953271028,1975028.57142857,183115.231788079
2013,"Royal Ivey","PHI",53,5,698,8.1,0.563,11.3,0.5,0.5,1,0.066,-1.6,-1.1,-2.6,-0.1,170,"Royal Ivey-2013-PHI",1223166,1752.38681948424,1223166,-470448.461538462,7195.09411764706,151008.148148148,-12231660,108244.778761062
2013,"Jarrett Jack","GSW",79,4,2349,15.9,0.542,21,3.9,1.8,5.6,0.115,1,-1.4,-0.4,1,1023,"Jarrett Jack-2013-GSW",5400000,2298.85057471264,964285.714285714,-13500000,5278.59237536657,339622.641509434,5400000,257142.857142857
2013,"Reggie Jackson","OKC",70,0,993,14.2,0.531,18.6,1.2,1.3,2.5,0.121,-0.3,-0.6,-0.8,0.3,374,"Reggie Jackson-2013-OKC",1243080,1251.84290030211,497232,-1553850,3323.74331550802,87540.8450704225,4143600,66832.2580645161
2013,"Stephen Jackson","SAS",55,6,1075,8,0.473,18.7,-1.2,1.5,0.3,0.013,-3,0.6,-2.4,-0.1,341,"Stephen Jackson-2013-SAS",10059750,9357.90697674419,33532500,-4191562.5,29500.7331378299,1257468.75,-100597500,537954.545454546
2013,"Bernard James","DAL",46,11,457,14.7,0.541,13.9,0.5,0.7,1.2,0.125,-2.8,1.6,-1.2,0.1,131,"Bernard James-2013-DAL",473604,1036.33260393873,394670,-394670,3615.29770992366,32217.9591836735,4736040,34072.2302158273
2013,"Damion James","BKN",2,0,0,NA,NA,NA,0,0,0,NA,-5.5,0.3,-5.2,0,0,"Damion James-2013-BKN",50258,Inf,Inf,-9665,Inf,NA,Inf,NA
2013,"LeBron James","MIA",76,76,2877,31.6,0.64,30.2,14.6,4.7,19.3,0.322,9.2,2.4,11.6,9.8,2036,"LeBron James-2013-MIA",17545000,6098.36635384081,909067.357512953,1512500,8617.38703339882,555221.518987342,1790306.12244898,580960.264900662
2013,"Mike James","DAL",45,23,862,9.5,0.481,17.9,0,0.5,0.4,0.024,-1.3,-2.2,-3.4,-0.3,273,"Mike James-2013-DAL",795401,922.738979118329,1988502.5,-233941.470588235,2913.55677655678,83726.4210526316,-2651336.66666667,44435.8100558659
2013,"Antawn Jamison","LAL",76,6,1636,15.3,0.561,18.7,3,1.3,4.3,0.126,0.7,-1.8,-1.1,0.4,712,"Antawn Jamison-2013-LAL",1352181,826.516503667482,314460.697674419,-1229255.45454545,1899.13061797753,88377.8431372549,3380452.5,72309.1443850267
2013,"Al Jefferson","UTA",78,78,2578,20.9,0.522,25.3,4.3,3.3,7.7,0.143,0.5,1,1.5,2.2,1391,"Al Jefferson-2013-UTA",1.5e+07,5818.46392552366,1948051.94805195,1e+07,10783.60891445,717703.349282297,6818181.81818182,592885.375494071
2013,"Richard Jefferson","GSW",56,1,568,10.3,0.552,14.4,0.4,0.6,1,0.081,-2.6,-0.3,-2.9,-0.1,176,"Richard Jefferson-2013-GSW",10164000,17894.3661971831,10164000,-3504827.5862069,57750,986796.116504854,-101640000,705833.333333333
2013,"Jared Jeffries","POR",38,0,350,2.4,0.343,10.6,-0.4,0.1,-0.3,-0.042,-6.1,0,-6,-0.4,44,"Jared Jeffries-2013-POR",1475106,4214.58857142857,-4917020,-245851,33525.1363636364,614627.5,-3687765,139160.943396226
2013,"Charles Jenkins","PHI",59,1,441,7.5,0.425,15.5,-0.3,0.3,0,-0.005,-5.4,-1.4,-6.8,-0.5,111,"Charles Jenkins-2013-PHI",762195,1728.33333333333,Inf,-112087.5,6866.62162162162,101626,-1524390,49173.8709677419
2013,"John Jenkins","ATL",61,2,902,13,0.576,18.7,1.1,0.6,1.7,0.091,-0.5,-2.3,-2.8,-0.2,374,"John Jenkins-2013-ATL",1204560,1335.43237250554,708564.705882353,-430200,3220.7486631016,92658.4615384615,-6022800,64414.9732620321
2013,"Brandon Jennings","MIL",80,80,2897,16.1,0.51,23.7,3.6,2.2,5.8,0.096,2.4,-1.5,0.9,2.1,1397,"Brandon Jennings-2013-MIL",3179493,1097.51225405592,548188.448275862,3532770,2275.94345025054,197484.037267081,1514044.28571429,134155.82278481
2013,"Amir Johnson","TOR",81,38,2325,17.3,0.591,16.1,4.4,2.9,7.3,0.151,0.7,2.8,3.5,3.2,813,"Amir Johnson-2013-TOR",6e+06,2580.64516129032,821917.808219178,1714285.71428571,7380.07380073801,346820.809248555,1875000,372670.807453416
2013,"Chris Johnson","MIN",30,0,284,18.4,0.65,16.2,0.6,0.4,1,0.176,-1.2,3.1,1.9,0.3,117,"Chris Johnson-2013-MIN",447298,1574.99295774648,447298,235420,3823.05982905983,24309.6739130435,1490993.33333333,27610.987654321
2013,"Chris Johnson","MEM",8,0,102,10.7,0.56,13.1,0.1,0.1,0.2,0.112,0.4,-0.7,-0.3,0,29,"Chris Johnson-2013-MEM",61290,600.882352941176,306450,-204300,2113.44827586207,5728.03738317757,Inf,4678.62595419847
2013,"Ivan Johnson","ATL",69,5,1035,15.7,0.546,21.7,0.6,1.7,2.3,0.106,-2.7,0.6,-2.1,0,452,"Ivan Johnson-2013-ATL",962195,929.657004830918,418345.652173913,-458188.095238095,2128.75,61286.3057324841,Inf,44340.7834101382
2013,"James Johnson","SAC",54,11,878,10.2,0.442,19.3,-1.1,0.6,-0.5,-0.028,-4.5,1.5,-3,-0.2,276,"James Johnson-2013-SAC",2812006,3202.74031890661,-5624012,-937335.333333333,10188.4275362319,275686.862745098,-14060030,145699.792746114
2013,"Joe Johnson","BKN",72,72,2642,14.1,0.521,21.7,3.9,1.2,5.1,0.092,1.9,-1.7,0.3,1.5,1170,"Joe Johnson-2013-BKN",19752645,7476.39856169569,3873067.64705882,65842150,16882.6025641026,1400896.80851064,13168430,910260.138248848
2013,"Orlando Johnson","IND",51,0,619,11.4,0.523,16.4,0.5,1,1.5,0.115,-1.2,0.1,-1.2,0.1,203,"Orlando Johnson-2013-IND",550000,888.529886914378,366666.666666667,-458333.333333333,2709.35960591133,48245.6140350877,5500000,33536.5853658537
2013,"Wesley Johnson","PHO",50,21,953,10.3,0.485,21.4,-0.5,0.5,0,0,-2.6,-2.3,-4.9,-0.7,399,"Wesley Johnson-2013-PHO",4285560,4496.91500524659,Inf,-874604.081632653,10740.7518796992,416073.786407767,-6122228.57142857,200259.813084112
2013,"Darius Johnson-Odom","LAL",4,0,6,-6.7,0,29.7,-0.1,0,-0.1,-0.439,-16.7,-0.9,-17.6,0,0,"Darius Johnson-Odom-2013-LAL",192228,32038,-1922280,-10922.0454545455,Inf,-28690.7462686567,Inf,6472.32323232323
2013,"Dahntay Jones","ATL",78,19,1016,6.4,0.482,14,0,0.6,0.6,0.026,-3.8,-1.2,-5,-0.8,262,"Dahntay Jones-2013-ATL",2900000,2854.33070866142,4833333.33333333,-580000,11068.7022900763,453125,-3625000,207142.857142857
2013,"DeQuan Jones","ORL",63,17,803,8.4,0.485,15.3,-0.3,0.4,0.1,0.007,-5.1,-1.1,-6.1,-0.8,233,"DeQuan Jones-2013-ORL",473504,589.668742216687,4735040,-77623.606557377,2032.20600858369,56369.5238095238,-591880,30947.9738562091
2013,"Dominique Jones","DAL",29,3,338,12.4,0.438,23,-0.2,0.2,0,0.001,-2.9,-1.4,-4.2,-0.2,116,"Dominique Jones-2013-DAL",1276560,3776.80473372781,Inf,-303942.857142857,11004.8275862069,102948.387096774,-6382800,55502.6086956522
2013,"James Jones","MIA",38,0,221,8.1,0.478,14.2,0.1,0.2,0.2,0.054,-1.4,-2.3,-3.7,-0.1,60,"James Jones-2013-MIA",1500000,6787.33031674208,7500000,-405405.405405405,25000,185185.185185185,-1.5e+07,105633.802816901
2013,"Kevin Jones","CLE",32,0,334,11.1,0.418,16.2,0.1,0.2,0.2,0.032,-3.4,-1.8,-5.2,-0.3,95,"Kevin Jones-2013-CLE",390027,1167.74550898204,1950135,-75005.1923076923,4105.54736842105,35137.5675675676,-1300090,24075.7407407407
2013,"Perry Jones","OKC",38,1,280,7.8,0.417,19.6,-0.4,0.4,0,-0.003,-7,-1.6,-8.6,-0.5,88,"Perry Jones-2013-OKC",1035960,3699.85714285714,Inf,-120460.465116279,11772.2727272727,132815.384615385,-2071920,52855.1020408163
2013,"DeAndre Jordan","LAC",82,82,2010,17.2,0.606,15.9,3,3.2,6.2,0.148,-0.8,1.1,0.3,1.2,724,"DeAndre Jordan-2013-LAC",10532977,5240.28706467662,1698867.25806452,35109923.3333333,14548.3107734807,612382.38372093,8777480.83333333,662451.383647799
2013,"Cory Joseph","SAS",28,9,388,13.5,0.528,16.6,0.4,0.5,0.9,0.113,-1.1,0.6,-0.5,0.1,126,"Cory Joseph-2013-SAS",1105560,2849.38144329897,1228400,-2211120,8774.28571428571,81893.3333333333,11055600,66600
2013,"Chris Kaman","DAL",66,52,1363,16.3,0.529,25.3,0,1.6,1.6,0.058,-3.2,-0.5,-3.7,-0.6,693,"Chris Kaman-2013-DAL",8e+06,5869.40572267058,5e+06,-2162162.16216216,11544.0115440115,490797.54601227,-13333333.3333333,316205.533596838
2013,"Enes Kanter","UTA",70,2,1078,17.6,0.588,22.4,1.2,1,2.3,0.101,-0.9,-1.2,-2.1,0,506,"Enes Kanter-2013-UTA",4443360,4121.85528756957,1931895.65217391,-2115885.71428571,8781.34387351779,252463.636363636,Inf,198364.285714286
2013,"Jason Kidd","NYK",76,48,2043,13.5,0.532,11.6,2.6,2.8,5.4,0.128,1.7,2.7,4.4,3.3,458,"Jason Kidd-2013-NYK",3090000,1512.48164464023,572222.222222222,702272.727272727,6746.72489082969,228888.888888889,936363.636363636,266379.310344828
2013,"Andrei Kirilenko","MIN",64,64,2034,17.6,0.59,17.4,3.4,2.6,6,0.142,1.4,2.8,4.2,3.2,791,"Andrei Kirilenko-2013-MIN",9779349,4807.9395280236,1629891.5,2328416.42857143,12363.2730720607,555644.829545454,3056046.5625,562031.551724138
2013,"Linas Kleiza","TOR",20,3,376,8.2,0.46,21.6,-0.1,0.2,0.1,0.013,-2.3,-3.4,-5.7,-0.3,148,"Linas Kleiza-2013-TOR",4600000,12234.0425531915,4.6e+07,-807017.543859649,31081.0810810811,560975.609756098,-15333333.3333333,212962.962962963
