"player","salary","year_end","team_id","fran_id"
"Eddie Basden",398762,2006,"CHI","Bulls"
"Eddie Gill",720046,2005,"IND","Pacers"
"Eddie Gill",819551,2006,"IND","Pacers"
"Eddie Gill",151089,2008,"BKN","Nets"
"Eddie Gill",387613,2009,"MIL","Bucks"
"Eddie Griffin",2011080,2002,"HOU","Rockets"
"Eddie Griffin",2312760,2004,"HOU","Rockets"
"Eddie Griffin",695046,2005,"MIN","Timberwolves"
"Eddie Griffin",2500000,2006,"MIN","Timberwolves"
"Eddie Griffin",2700000,2007,"MIN","Timberwolves"
"Eddie Griffin",2900000,2008,"MIN","Timberwolves"
"Eddie House",316969,2001,"MIA","Heat"
"Eddie House",465850,2002,"MIA","Heat"
"Eddie House",637435,2003,"MIA","Heat"
"Eddie House",563327,2005,"MIL","Bucks"
"Eddie House",1400000,2007,"BKN","Nets"
"Eddie House",2650000,2009,"BOS","Celtics"
"Eddie House",2862000,2010,"NYK","Knicks"
"Eddie Johnson",1e+06,1991,"OKC","Thunder"
"Eddie Johnson",1050000,1992,"OKC","Thunder"
"Eddie Johnson",1100000,1993,"OKC","Thunder"
"Eddie Johnson",1150000,1994,"CHA","Hornets"
"Eddie Johnson",1e+06,1996,"IND","Pacers"
"Eddie Johnson",1200000,1997,"IND","Pacers"
"Eddie Johnson",3e+05,1998,"DEN","Nuggets"
"Eddie Johnson",1e+06,2000,"HOU","Rockets"
"Eddie Jones",1300000,1995,"LAL","Lakers"
"Eddie Jones",1600000,1996,"LAL","Lakers"
"Eddie Jones",1800000,1997,"LAL","Lakers"
"Eddie Jones",2e+06,1998,"LAL","Lakers"
"Eddie Jones",2200000,1999,"CHA","Hornets"
"Eddie Jones",8960000,2001,"MIA","Heat"
"Eddie Jones",10091250,2002,"MIA","Heat"
"Eddie Jones",11212500,2003,"MIA","Heat"
"Eddie Jones",12333750,2004,"MIA","Heat"
"Eddie Jones",13455000,2005,"MIA","Heat"
"Eddie Jones",14576250,2006,"MEM","Grizzlies"
"Eddie Jones",14863778,2007,"MEM","Grizzlies"
"Eddie Jones",1830000,2008,"DAL","Mavericks"
"Eddie Jones",2e+06,2009,"IND","Pacers"
"Eddie Lee Wilkins",4e+05,1991,"NYK","Knicks"
"Eddie Lee Wilkins",5e+05,1993,"PHI","Sixers"
"Eddie Lee Wilkins",1e+05,1994,"PHI","Sixers"
"Eddie Robinson",6e+05,2001,"CHA","Hornets"
"Eddie Robinson",5170000,2002,"CHI","Bulls"
"Eddie Robinson",5687000,2003,"CHI","Bulls"
"Eddie Robinson",6204000,2004,"CHI","Bulls"
"Eddie Robinson",5444444,2006,"CHI","Bulls"
"Eddy Curry",2678400,2002,"CHI","Bulls"
"Eddy Curry",2879280,2003,"CHI","Bulls"
"Eddy Curry",3080160,2004,"CHI","Bulls"
"Eddy Curry",7390000,2006,"NYK","Knicks"
"Eddy Curry",8947543,2008,"NYK","Knicks"
"Eddy Curry",9723983,2009,"NYK","Knicks"
"Eddy Curry",10500423,2010,"NYK","Knicks"
"Eddy Curry",11530592,2011,"MIN","Timberwolves"
"Eddy Curry",1229255,2012,"MIA","Heat"
"Eddy Curry",23852,2013,"DAL","Mavericks"
"Eduardo Najera",316969,2001,"DAL","Mavericks"
"Eduardo Najera",465850,2002,"DAL","Mavericks"
"Eduardo Najera",3047620,2003,"DAL","Mavericks"
"Eduardo Najera",3809524,2005,"GSW","Warriors"
"Eduardo Najera",4190476,2006,"DEN","Nuggets"
"Eduardo Najera",4952380,2008,"DEN","Nuggets"
"Eduardo Najera",3250000,2009,"BKN","Nets"
"Eduardo Najera",3100000,2010,"DAL","Mavericks"
"Edy Tavares",1e+06,2017,"ATL","Hawks"
"Edy Tavares",5145,2017,"CLE","Cavaliers"
"Efthimi Rentzias",658700,2000,"ATL","Hawks"
"Efthimi Rentzias",516865,2005,"PHI","Sixers"
"Egidijus Mockevicius",1e+05,2017,"BKN","Nets"
"Ekpe Udoh",3065040,2011,"GSW","Warriors"
"Ekpe Udoh",3294960,2012,"GSW","Warriors"
"Ekpe Udoh",3524880,2013,"MIL","Bucks"
"Ekpe Udoh",4469548,2014,"MIL","Bucks"
"Ekpe Udoh",981084,2015,"LAC","Clippers"
"Ekpe Udoh",3200000,2018,"UTA","Jazz"
"Elden Campbell",575000,1991,"LAL","Lakers"
"Elden Campbell",575000,1992,"LAL","Lakers"
"Elden Campbell",575000,1993,"LAL","Lakers"
"Elden Campbell",1700000,1994,"LAL","Lakers"
"Elden Campbell",2100000,1995,"LAL","Lakers"
"Elden Campbell",2200000,1996,"LAL","Lakers"
"Elden Campbell",7e+06,1997,"LAL","Lakers"
"Elden Campbell",7e+06,1998,"LAL","Lakers"
"Elden Campbell",7e+06,1999,"CHA","Hornets"
"Elden Campbell",8050000,2001,"CHA","Hornets"
"Elden Campbell",7975000,2002,"CHA","Hornets"
"Elden Campbell",8050000,2003,"NOP","Pelicans"
"Elden Campbell",4e+06,2004,"DET","Pistons"
"Elden Campbell",4400000,2005,"DET","Pistons"
"Eldridge Recasner",225000,1996,"HOU","Rockets"
"Eldridge Recasner",247500,1997,"ATL","Hawks"
"Eldridge Recasner",326700,1998,"ATL","Hawks"
"Eldridge Recasner",1200000,2001,"CHA","Hornets"
"Eldridge Recasner",1300000,2002,"CHA","Hornets"
"Elfrid Payton",2397840,2015,"ORL","Magic"
"Elfrid Payton",2505720,2016,"ORL","Magic"
"Elfrid Payton",2613600,2017,"ORL","Magic"
"Elfrid Payton",3332340,2018,"ORL","Magic"
"Elgin Cook",50000,2017,"GSW","Warriors"
"Elijah Millsap",241731,2015,"UTA","Jazz"
"Elijah Millsap",362878,2016,"UTA","Jazz"
"Elijah Millsap",23069,2017,"PHO","Suns"
"Elliot Perry",130000,1992,"LAC","Clippers"
"Elliot Perry",150000,1994,"POR","Trailblazers"
"Elliot Perry",250000,1995,"PHO","Suns"
"Elliot Perry",2025000,1996,"PHO","Suns"
"Elliot Perry",2e+06,1997,"MIL","Bucks"
"Elliot Perry",2e+06,1998,"MIL","Bucks"
"Elliot Perry",2e+06,1999,"BKN","Nets"
"Elliot Perry",2e+06,2000,"BKN","Nets"
"Elliot Perry",1050000,2001,"BKN","Nets"
"Elliot Perry",94000,2001,"ORL","Magic"
"Elliot Williams",1254720,2011,"POR","Trailblazers"
"Elliot Williams",1348800,2012,"POR","Trailblazers"
"Elliot Williams",1442880,2013,"POR","Trailblazers"
"Elliot Williams",107676,2015,"NOP","Pelicans"
"Elliot Williams",53838,2015,"UTA","Jazz"
"Elliot Williams",80000,2016,"CHA","Hornets"
"Elliot Williams",55722,2016,"MEM","Grizzlies"
"Elliot Williams",250000,2017,"GSW","Warriors"
"Elmore Spencer",438000,1993,"LAC","Clippers"
"Elmore Spencer",569000,1994,"LAC","Clippers"
"Elmore Spencer",7e+05,1995,"LAC","Clippers"
"Elmore Spencer",2050000,1998,"DEN","Nuggets"
"Elton Brand",3629160,2001,"CHI","Bulls"
"Elton Brand",3882360,2002,"LAC","Clippers"
"Elton Brand",4895656,2003,"LAC","Clippers"
"Elton Brand",12056000,2005,"LAC","Clippers"
"Elton Brand",13152000,2006,"LAC","Clippers"
"Elton Brand",14248000,2007,"LAC","Clippers"
"Elton Brand",15344000,2008,"LAC","Clippers"
"Elton Brand",13757844,2009,"PHI","Sixers"
"Elton Brand",14858471,2010,"PHI","Sixers"
"Elton Brand",15959099,2011,"PHI","Sixers"
"Elton Brand",17059727,2012,"PHI","Sixers"
"Elton Brand",16059854,2013,"PHI","Sixers"
"Elton Brand",2100500,2013,"DAL","Mavericks"
"Elton Brand",4e+06,2014,"ATL","Hawks"
"Elton Brand",2e+06,2015,"ATL","Hawks"
"Elton Brand",890693,2016,"PHI","Sixers"
"Elton Brand",1e+06,2017,"PHI","Sixers"
"Emanual Davis",220000,1997,"HOU","Rockets"
"Emanual Davis",510000,2000,"OKC","Thunder"
"Emanual Davis",610000,2001,"OKC","Thunder"
"Emanual Davis",715850,2002,"ATL","Hawks"
"Emanual Davis",824935,2003,"ATL","Hawks"
"Emeka Okafor",10538937,2010,"NOP","Pelicans"
"Emeka Okafor",11495000,2011,"NOP","Pelicans"
"Emeka Okafor",12541812,2012,"NOP","Pelicans"
"Emeka Okafor",13490000,2013,"WAS","Wizards"
"Emeka Okafor",14487500,2014,"PHO","Suns"
"Emmanuel Mudiay",3102240,2016,"DEN","Nuggets"
"Emmanuel Mudiay",3241800,2017,"DEN","Nuggets"
"Emmanuel Mudiay",3381480,2018,"DEN","Nuggets"
"Enes Kanter",4133280,2012,"UTA","Jazz"
"Enes Kanter",4443360,2013,"UTA","Jazz"
"Enes Kanter",4505280,2014,"UTA","Jazz"
"Enes Kanter",5694674,2015,"OKC","Thunder"
"Enes Kanter",16400000,2016,"OKC","Thunder"
"Enes Kanter",17145838,2017,"OKC","Thunder"
"Enes Kanter",20566802,2018,"NYK","Knicks"
"Ennis Whatley",130000,1992,"POR","Trailblazers"
"Ennis Whatley",150000,1994,"ATL","Hawks"
"Eric Anderson",140000,1993,"NYK","Knicks"
"Eric Anderson",250000,1994,"NYK","Knicks"
"Eric Bledsoe",1485000,2011,"LAC","Clippers"
"Eric Bledsoe",1596360,2012,"LAC","Clippers"
"Eric Bledsoe",1707720,2013,"LAC","Clippers"
"Eric Bledsoe",2626473,2014,"PHO","Suns"
"Eric Bledsoe",12173913,2015,"PHO","Suns"
"Eric Bledsoe",13086957,2016,"PHO","Suns"
"Eric Bledsoe",1.4e+07,2017,"PHO","Suns"
"Eric Bledsoe",14500000,2018,"MIL","Bucks"
"Eric Dawson",38172,2012,"SAS","Spurs"
"Eric Gordon",2623200,2009,"LAC","Clippers"
"Eric Gordon",2819880,2010,"LAC","Clippers"
"Eric Gordon",3016680,2011,"LAC","Clippers"
"Eric Gordon",3831184,2012,"NOP","Pelicans"
"Eric Gordon",13668750,2013,"NOP","Pelicans"
"Eric Gordon",14283844,2014,"NOP","Pelicans"
"Eric Gordon",14898938,2015,"NOP","Pelicans"
"Eric Gordon",15514031,2016,"NOP","Pelicans"
"Eric Gordon",12385364,2017,"HOU","Rockets"
"Eric Gordon",12943020,2018,"HOU","Rockets"
"Eric Griffin",150000,2015,"DAL","Mavericks"
"Eric Leckner",485000,1991,"CHA","Hornets"
"Eric Leckner",618000,1992,"CHA","Hornets"
"Eric Leckner",3e+05,1994,"PHI","Sixers"
"Eric Leckner",350000,1995,"DET","Pistons"
"Eric Leckner",247500,1997,"NYK","Knicks"
"Eric Maynor",1318920,2010,"OKC","Thunder"
"Eric Maynor",1417800,2011,"OKC","Thunder"
"Eric Maynor",1516680,2012,"OKC","Thunder"
"Eric Maynor",2338721,2013,"POR","Trailblazers"
"Eric Maynor",2016000,2014,"WAS","Wizards"
"Eric Maynor",2106720,2015,"PHI","Sixers"
"Eric Mobley",620000,1995,"MIL","Bucks"
"Eric Mobley",1328000,1996,"MEM","Grizzlies"
"Eric Mobley",992000,1997,"MEM","Grizzlies"
"Eric Mobley",1178000,1998,"MEM","Grizzlies"
"Eric Montross",8e+05,1995,"BOS","Celtics"
"Eric Montross",1040000,1996,"BOS","Celtics"
"Eric Montross",1280000,1997,"DAL","Mavericks"
"Eric Montross",1520000,1998,"PHI","Sixers"
"Eric Montross",1760000,1999,"DET","Pistons"
"Eric Montross",2e+06,2000,"DET","Pistons"
"Eric Montross",2240000,2001,"DET","Pistons"
"Eric Montross",2480000,2002,"TOR","Raptors"
"Eric Montross",2720000,2003,"TOR","Raptors"
"Eric Montross",2960000,2004,"TOR","Raptors"
"Eric Moreland",507336,2015,"SAC","Kings"
"Eric Moreland",845059,2016,"SAC","Kings"
"Eric Moreland",1739333,2018,"DET","Pistons"
"Eric Murdock",6e+05,1992,"UTA","Jazz"
"Eric Murdock",7e+05,1993,"MIL","Bucks"
"Eric Murdock",8e+05,1994,"MIL","Bucks"
"Eric Murdock",1e+06,1995,"MIL","Bucks"
"Eric Murdock",2e+06,1996,"MEM","Grizzlies"
"Eric Murdock",1750000,1999,"BKN","Nets"
"Eric Murdock",1925000,2000,"LAC","Clippers"
"Eric Murdock",2100000,2001,"DET","Pistons"
"Eric Piatkowski",962500,1995,"LAC","Clippers"
"Eric Piatkowski",1138000,1996,"LAC","Clippers"
"Eric Piatkowski",1363000,1997,"LAC","Clippers"
"Eric Piatkowski",1587500,1998,"LAC","Clippers"
"Eric Piatkowski",1650000,1999,"LAC","Clippers"
"Eric Piatkowski",2e+06,2000,"LAC","Clippers"
"Eric Piatkowski",2200000,2001,"LAC","Clippers"
"Eric Piatkowski",3e+06,2002,"LAC","Clippers"
"Eric Piatkowski",3e+06,2003,"LAC","Clippers"
"Eric Piatkowski",2500000,2004,"HOU","Rockets"
"Eric Piatkowski",3e+06,2006,"CHI","Bulls"
"Eric Piatkowski",1178348,2007,"PHO","Suns"
"Eric Piatkowski",1219590,2008,"PHO","Suns"
"Eric Riley",150000,1994,"HOU","Rockets"
"Eric Riley",305000,1995,"HOU","Rockets"
"Eric Riley",3e+05,1996,"MIN","Timberwolves"
"Eric Riley",537500,1999,"BOS","Celtics"
"Eric Riley",50206,2000,"MIN","Timberwolves"
"Eric Snow",2e+05,1996,"OKC","Thunder"
"Eric Snow",247500,1997,"OKC","Thunder"
"Eric Snow",706300,1998,"OKC","Thunder"
"Eric Snow",846300,1999,"PHI","Sixers"
"Eric Snow",3e+06,2000,"PHI","Sixers"
"Eric Snow",3750000,2002,"PHI","Sixers"
"Eric Snow",4875000,2005,"CLE","Cavaliers"
"Eric Snow",5484375,2006,"CLE","Cavaliers"
"Eric Snow",6093750,2007,"CLE","Cavaliers"
"Eric Snow",6703125,2008,"CLE","Cavaliers"
"Eric Snow",7312500,2009,"CLE","Cavaliers"
"Eric Washington",242000,1998,"DEN","Nuggets"
"Eric Washington",520000,1999,"DEN","Nuggets"
"Eric Washington",550000,2000,"BOS","Celtics"
"Eric Williams",876000,1996,"BOS","Celtics"
"Eric Williams",1008000,1997,"BOS","Celtics"
"Eric Williams",1139520,1998,"DEN","Nuggets"
"Eric Williams",2780000,1999,"DEN","Nuggets"
"Eric Williams",3336000,2000,"BOS","Celtics"
"Eric Williams",3890000,2001,"BOS","Celtics"
"Eric Williams",4448000,2002,"BOS","Celtics"
"Eric Williams",5004000,2003,"BOS","Celtics"
"Eric Williams",5540000,2004,"CLE","Cavaliers"
"Eric Williams",3580000,2005,"TOR","Raptors"
"Eric Williams",3938000,2006,"TOR","Raptors"
"Erick Barkley",712200,2001,"POR","Trailblazers"
"Erick Barkley",638000,2002,"POR","Trailblazers"
"Erick Barkley",682500,2003,"CHI","Bulls"
"Erick Dampier",1184000,1997,"IND","Pacers"
"Erick Dampier",1478880,1998,"GSW","Warriors"
"Erick Dampier",1538000,1999,"GSW","Warriors"
"Erick Dampier",4988000,2000,"GSW","Warriors"
"Erick Dampier",5610000,2001,"GSW","Warriors"
"Erick Dampier",6235000,2002,"GSW","Warriors"
"Erick Dampier",6858500,2003,"GSW","Warriors"
"Erick Dampier",7842000,2004,"GSW","Warriors"
"Erick Dampier",7700000,2005,"DAL","Mavericks"
"Erick Dampier",8662500,2006,"DAL","Mavericks"
"Erick Dampier",10590500,2008,"DAL","Mavericks"
"Erick Dampier",11553000,2009,"DAL","Mavericks"
"Erick Dampier",12115500,2010,"DAL","Mavericks"
"Erick Dampier",850522,2012,"ATL","Hawks"
"Erick Green",507336,2015,"DEN","Nuggets"
"Erick Green",1e+05,2016,"DEN","Nuggets"
"Erick Green",99418,2016,"UTA","Jazz"
"Erick Strickland",220000,1997,"DAL","Mavericks"
"Erick Strickland",1920000,1999,"DAL","Mavericks"
"Erick Strickland",2240000,2000,"DAL","Mavericks"
"Erick Strickland",637415,2002,"BOS","Celtics"
"Erick Strickland",762435,2003,"IND","Pacers"
"Erick Strickland",1500000,2004,"MIL","Bucks"
"Erick Strickland",1650000,2005,"MIL","Bucks"
"Erik Daniels",385277,2005,"SAC","Kings"
"Erik Murphy",1e+05,2015,"BOS","Celtics"
"Ernest Brown",332817,2002,"MIA","Heat"
"Ersan Ilyasova",398762,2006,"MIL","Bucks"
"Ersan Ilyasova",664209,2007,"MIL","Bucks"
"Ersan Ilyasova",2100000,2010,"MIL","Bucks"
"Ersan Ilyasova",2320500,2011,"MIL","Bucks"
"Ersan Ilyasova",2541000,2012,"MIL","Bucks"
"Ersan Ilyasova",7900000,2013,"MIL","Bucks"
"Ersan Ilyasova",7900000,2014,"MIL","Bucks"
"Ersan Ilyasova",7900000,2015,"DET","Pistons"
"Ersan Ilyasova",7900000,2016,"ORL","Magic"
"Ersan Ilyasova",8400000,2017,"ATL","Hawks"
"Ersan Ilyasova",6e+06,2018,"ATL","Hawks"
"Ervin Johnson",617000,1994,"OKC","Thunder"
"Ervin Johnson",716600,1995,"OKC","Thunder"
"Ervin Johnson",767000,1996,"OKC","Thunder"
"Ervin Johnson",1636000,1997,"DEN","Nuggets"
"Ervin Johnson",2281128,1998,"MIL","Bucks"
"Ervin Johnson",2594000,1999,"MIL","Bucks"
"Ervin Johnson",2951029,2000,"MIL","Bucks"
"Ervin Johnson",2700000,2001,"MIL","Bucks"
"Ervin Johnson",3670929,2002,"MIL","Bucks"
"Ervin Johnson",3998679,2003,"MIL","Bucks"
"Ervin Johnson",4418156,2004,"MIN","Timberwolves"
"Ervin Johnson",4837633,2005,"MIN","Timberwolves"
"Ervin Johnson",1138500,2006,"MIL","Bucks"
"Esteban Batista",398762,2006,"ATL","Hawks"
"Esteban Batista",664209,2007,"ATL","Hawks"
"Etan Thomas",1388880,2001,"DAL","Mavericks"
"Etan Thomas",1493040,2002,"WAS","Wizards"
"Etan Thomas",1597200,2003,"WAS","Wizards"
"Etan Thomas",2200942,2004,"WAS","Wizards"
"Etan Thomas",4903000,2005,"WAS","Wizards"
"Etan Thomas",5393300,2006,"WAS","Wizards"
"Etan Thomas",5883600,2007,"WAS","Wizards"
"Etan Thomas",6373900,2008,"WAS","Wizards"
"Etan Thomas",6864200,2009,"WAS","Wizards"
"Etan Thomas",7350000,2010,"OKC","Thunder"
"Etan Thomas",1223166,2011,"ATL","Hawks"
"Etdrick Bohannon",523500,2001,"LAC","Clippers"
"Eugene Jeter",473604,2011,"SAC","Kings"
"Evan Eschmeyer",301875,2000,"BKN","Nets"
"Evan Eschmeyer",423500,2001,"BKN","Nets"
"Evan Eschmeyer",3038000,2002,"DAL","Mavericks"
"Evan Eschmeyer",3103800,2003,"DAL","Mavericks"
"Evan Eschmeyer",3017266,2004,"GSW","Warriors"
"Evan Eschmeyer",3407655,2005,"DAL","Mavericks"
"Evan Eschmeyer",3711400,2006,"DAL","Mavericks"
"Evan Fournier",1361400,2013,"DEN","Nuggets"
"Evan Fournier",1422720,2014,"DEN","Nuggets"
"Evan Fournier",1483920,2015,"ORL","Magic"
"Evan Fournier",2288205,2016,"ORL","Magic"
"Evan Fournier",1.7e+07,2017,"ORL","Magic"
"Evan Fournier",1.7e+07,2018,"ORL","Magic"
"Evan Turner",4602720,2011,"PHI","Sixers"
"Evan Turner",4947840,2012,"PHI","Sixers"
"Evan Turner",5293080,2013,"PHI","Sixers"
"Evan Turner",6679867,2014,"PHI","Sixers"
"Evan Turner",3278000,2015,"BOS","Celtics"
"Evan Turner",3425510,2016,"BOS","Celtics"
"Evan Turner",16393443,2017,"POR","Trailblazers"
"Evan Turner",17131148,2018,"POR","Trailblazers"
"Evers Burns",1616000,1994,"SAC","Kings"
"Fab Melo",1311240,2014,"MEM","Grizzlies"
"Fab Melo",788872,2014,"DAL","Mavericks"
"Fab Melo",437080,2015,"MEM","Grizzlies"
"Fabricio Oberto",2500000,2007,"SAS","Spurs"
"Fabricio Oberto",3600000,2008,"SAS","Spurs"
"Fabricio Oberto",3600000,2009,"SAS","Spurs"
"Fabricio Oberto",2100000,2010,"WAS","Wizards"
"Fabricio Oberto",1800000,2010,"DET","Pistons"
"Fabricio Oberto",992680,2011,"POR","Trailblazers"
"Fat Lever",1519000,1991,"DAL","Mavericks"
"Fat Lever",1619000,1992,"DAL","Mavericks"
"Fat Lever",1802000,1993,"DAL","Mavericks"
"Fat Lever",2203000,1994,"DAL","Mavericks"
"Felipe Lopez",6e+05,1999,"MEM","Grizzlies"
"Felipe Lopez",831120,2001,"WAS","Wizards"
"Felipe Lopez",565850,2002,"MIN","Timberwolves"
"Felipe Lopez",637435,2003,"MIN","Timberwolves"
"Felton Spencer",1070000,1991,"MIN","Timberwolves"
"Felton Spencer",1340000,1992,"MIN","Timberwolves"
"Felton Spencer",1581000,1994,"UTA","Jazz"
"Felton Spencer",1881250,1995,"UTA","Jazz"
"Felton Spencer",2181000,1996,"UTA","Jazz"
"Felton Spencer",2694000,1997,"GSW","Warriors"
"Felton Spencer",2178099,1998,"GSW","Warriors"
"Felton Spencer",1650000,1999,"GSW","Warriors"
"Felton Spencer",510000,2000,"SAS","Spurs"
"Felton Spencer",1e+06,2002,"NYK","Knicks"
"Festus Ezeli",1020960,2013,"GSW","Warriors"
"Festus Ezeli",1066920,2014,"GSW","Warriors"
"Festus Ezeli",1112880,2015,"GSW","Warriors"
"Festus Ezeli",2008748,2016,"GSW","Warriors"
"Festus Ezeli",7400000,2017,"POR","Trailblazers"
"Festus Ezeli",333334,2018,"POR","Trailblazers"
"Francisco Elson",366931,2004,"DEN","Nuggets"
"Francisco Elson",719373,2006,"DEN","Nuggets"
"Francisco Elson",3e+06,2007,"SAS","Spurs"
"Francisco Elson",3e+06,2008,"OKC","Thunder"
"Francisco Elson",1700000,2009,"MIL","Bucks"
"Francisco Elson",1700000,2010,"PHI","Sixers"
"Francisco Elson",1146337,2011,"UTA","Jazz"
"Francisco Elson",305792,2012,"PHI","Sixers"
"Francisco Garcia",1016400,2006,"SAC","Kings"
"Francisco Garcia",1092600,2007,"SAC","Kings"
"Francisco Garcia",1983454,2009,"SAC","Kings"
"Francisco Garcia",5800000,2010,"SAC","Kings"
"Francisco Garcia",5500000,2011,"SAC","Kings"
"Francisco Garcia",5800000,2012,"SAC","Kings"
"Francisco Garcia",1265977,2014,"HOU","Rockets"
"Francisco Garcia",1316809,2015,"HOU","Rockets"
"Frank Brickowski",905000,1991,"MIL","Bucks"
"Frank Brickowski",1055000,1992,"MIL","Bucks"
"Frank Brickowski",1800000,1993,"MIL","Bucks"
"Frank Brickowski",1850000,1994,"MIL","Bucks"
"Frank Brickowski",2233000,1995,"SAC","Kings"
"Frank Brickowski",3250000,1996,"OKC","Thunder"
"Frank Brickowski",1500000,1997,"BOS","Celtics"
"Frank Jackson",815615,2018,"NOP","Pelicans"
"Frank Johnson",140000,1993,"PHO","Suns"
"Frank Johnson",5e+05,1994,"PHO","Suns"
"Frank Kaminsky",2612500,2016,"CHA","Hornets"
"Frank Kaminsky",2730000,2017,"CHA","Hornets"
"Frank Kaminsky",2847600,2018,"CHA","Hornets"
"Frank Kornet",225000,1991,"MIL","Bucks"
"Frank Mason",1184385,2018,"SAC","Kings"
"Frank Ntilikina",3501120,2018,"NYK","Knicks"
"Frank Williams",832560,2003,"NYK","Knicks"
"Frank Williams",894960,2004,"NYK","Knicks"
"Frankie King",2e+05,1996,"LAL","Lakers"
"Fred Hoiberg",2e+05,1996,"IND","Pacers"
"Fred Hoiberg",297000,1997,"IND","Pacers"
"Fred Hoiberg",880000,2001,"CHI","Bulls"
"Fred Hoiberg",1600000,2002,"CHI","Bulls"
"Fred Hoiberg",1400000,2003,"CHI","Bulls"
"Fred Hoiberg",938679,2004,"MIN","Timberwolves"
"Fred Hoiberg",1600000,2005,"MIN","Timberwolves"
"Fred Hoiberg",1760000,2006,"MIN","Timberwolves"
"Fred Jones",1367400,2003,"IND","Pacers"
"Fred Jones",1506000,2004,"IND","Pacers"
"Fred Jones",1572480,2005,"IND","Pacers"
"Fred Jones",2328843,2006,"IND","Pacers"
"Fred Jones",3100000,2007,"POR","Trailblazers"
"Fred Jones",3300000,2008,"NYK","Knicks"
"Fred Jones",622531,2009,"LAC","Clippers"
"Fred Roberts",690000,1991,"MIL","Bucks"
"Fred Roberts",791000,1992,"MIL","Bucks"
"Fred Roberts",866000,1993,"MIL","Bucks"
"Fred Roberts",225000,1996,"LAL","Lakers"
"Fred Roberts",247500,1997,"DAL","Mavericks"
"Fred VanVleet",543471,2017,"TOR","Raptors"
"Fred VanVleet",1312611,2018,"TOR","Raptors"
"Fred Vinson",150000,1995,"ATL","Hawks"
"Fred Vinson",485000,2000,"OKC","Thunder"
"Furkan Aldemir",3e+06,2015,"PHI","Sixers"
"Furkan Aldemir",3e+06,2016,"PHI","Sixers"
"Furkan Korkmaz",1465920,2018,"PHI","Sixers"
"Gabe Pruitt",711517,2009,"BOS","Celtics"
"Gal Mekel",816482,2015,"DAL","Mavericks"
"Gal Mekel",633974,2015,"NOP","Pelicans"
"Gal Mekel",315760,2016,"DAL","Mavericks"
"Gal Mekel",315760,2017,"DAL","Mavericks"
"Gal Mekel",315760,2018,"DAL","Mavericks"
"Garret Siler",51097,2012,"PHO","Suns"
"Garrett Temple",98637,2011,"MIL","Bucks"
"Garrett Temple",71736,2011,"SAS","Spurs"
"Garrett Temple",572943,2013,"WAS","Wizards"
"Garrett Temple",916099,2014,"WAS","Wizards"
"Garrett Temple",981084,2015,"WAS","Wizards"
"Garrett Temple",1100602,2016,"WAS","Wizards"
"Garrett Temple",8e+06,2017,"SAC","Kings"
"Garrett Temple",8e+06,2018,"SAC","Kings"
"Garth Joseph",316969,2001,"TOR","Raptors"
"Gary Alexander",150000,1995,"CLE","Cavaliers"
"Gary Forbes",473604,2011,"DEN","Nuggets"
"Gary Forbes",1500000,2012,"TOR","Raptors"
"Gary Grant",530000,1991,"LAC","Clippers"
"Gary Grant",928000,1992,"LAC","Clippers"
"Gary Grant",1128000,1993,"LAC","Clippers"
"Gary Grant",1128000,1994,"LAC","Clippers"
"Gary Grant",1100000,1995,"LAC","Clippers"
"Gary Grant",5e+05,1996,"NYK","Knicks"
"Gary Grant",5e+05,1997,"MIA","Heat"
"Gary Grant",6e+05,1998,"SAC","Kings"
"Gary Grant",1e+06,2001,"POR","Trailblazers"
"Gary Grant",316969,2001,"CLE","Cavaliers"
"Gary Harris",1519200,2015,"DEN","Nuggets"
"Gary Harris",1587480,2016,"DEN","Nuggets"
"Gary Harris",1655880,2017,"DEN","Nuggets"
"Gary Harris",2550055,2018,"DEN","Nuggets"
"Gary Leonard",2e+05,1991,"ATL","Hawks"
"Gary Leonard",130000,1992,"ATL","Hawks"
"Gary Neal",525000,2011,"SAS","Spurs"
"Gary Neal",762195,2012,"SAS","Spurs"
"Gary Neal",854389,2013,"SAS","Spurs"
"Gary Neal",3250000,2014,"MIL","Bucks"
"Gary Neal",3250000,2015,"MIN","Timberwolves"
"Gary Neal",2100000,2016,"WAS","Wizards"
"Gary Neal",72193,2017,"ATL","Hawks"
"Gary Payton",1685000,1991,"OKC","Thunder"
"Gary Payton",1883000,1992,"OKC","Thunder"
"Gary Payton",2183000,1993,"OKC","Thunder"
"Gary Payton",2383000,1994,"OKC","Thunder"
"Gary Payton",2583300,1995,"OKC","Thunder"
"Gary Payton",2783000,1996,"OKC","Thunder"
"Gary Payton",10212000,1997,"OKC","Thunder"
"Gary Payton",10514688,1998,"OKC","Thunder"
"Gary Payton",8715000,1999,"OKC","Thunder"
"Gary Payton",11020473,2000,"OKC","Thunder"
"Gary Payton",12200000,2001,"OKC","Thunder"
"Gary Payton",12926493,2002,"OKC","Thunder"
"Gary Payton",12636117,2003,"OKC","Thunder"
"Gary Payton",4917000,2004,"LAL","Lakers"
"Gary Payton",5408700,2005,"BOS","Celtics"
"Gary Payton",1138500,2006,"MIA","Heat"
"Gary Payton",543471,2017,"HOU","Rockets"
"Gary Payton",35166,2017,"MIL","Bucks"
